"RecordIDS","AverageConsistency","Release_Date -Consistency","Release_Date -Values","Album_Genres-Consistency","Album_Genres-Values","Track_Name-Consistency","Track_Name-Values","Album_Name-Consistency","Album_Name-Values","Artists-Consistency","Artists-Values","Duration-Consistency","Duration-Values","Tempo-Consistency","Tempo-Values","Album_Type-Consistency","Album_Type-Values"
"deezer_19871+musico_6740+spotify_31443","0.8333333333333334","0.6666666666666666","{1984-06-13T00:00|1983-01-01T00:00|1983-01-01T00:00}","0.0","{[Pop]|[adult standards]|[]}","1.0","{All Right|All Right|All Right}","1.0","{Another Page|Another Page|Another Page}","1.0","{[christopher cross]|[christopher cross]|[christopher cross]}","1.0","{255.0|253.0}","1.0","{132.5|132.7519989013672}","1.0","{album|album|album}"
"musico_7788+spotify_258","0.875","1.0","{1977-01-01T00:00|1977-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Mr. Blue Sky|Mr. Blue Sky}","1.0","{Out of the Blue|Out of the Blue}","1.0","{[electric light orchestra]|[electric light orchestra]}","1.0","{303.0}","1.0","{177.76499938964844}","1.0","{album|album}"
"musico_275+spotify_38065","0.875","1.0","{2018-06-18T00:00|2018-06-18T00:00}","0.0","{[pop]|[]}","1.0","{BOSS|BOSS}","1.0","{EVERYTHING IS LOVE|EVERYTHING IS LOVE}","1.0","{[the carters]|[the carters]}","1.0","{244.0}","1.0","{139.97500610351562}","1.0","{album|album}"
"musico_6520+spotify_42797","0.75","1.0","{2005-09-01T00:00|2005-09-01T00:00}","0.0","{[dance pop]|[]}","1.0","{'Til My Baby Comes Home|'Til My Baby Comes Home}","1.0","{So Amazing: An All-Star Tribute To Luther Vandross|So Amazing: An All-Star Tribute To Luther Vandross}","0.0","{[fantasia]|[various artists]}","1.0","{278.0}","1.0","{128.07000732421875}","1.0","{compilation|compilation}"
"deezer_19522+musico_6387+spotify_42684","0.5833333333333333","0.6666666666666666","{2010-04-20T00:00|2010-10-19T00:00|2010-10-19T00:00}","0.6666666666666666","{[]|[post-disco]|[]}","1.0","{Gotta Get You Home Tonight|Gotta Get You Home Tonight|Gotta Get You Home Tonight}","0.6666666666666666","{Eugene Wilde (Digitally Remastered)|Don't Say No Tonight - Single|Don't Say No Tonight - Single}","1.0","{[eugene wilde]|[eugene wilde]|[eugene wilde]}","0.0","{320.0|314.0}","0.0","{186.1999969482422|93.11599731445312}","0.6666666666666666","{album|single|single}"
"deezer_19296+musico_6305+spotify_42613","0.875","1.0","{1986-01-07T00:00|1986-01-07T00:00|1986-01-07T00:00}","0.0","{[Rock]|[album rock]|[]}","1.0","{Has Anyone Ever Written Anything for You|Has Anyone Ever Written Anything for You|Has Anyone Ever Written Anything for You}","1.0","{Rock a Little|Rock a Little|Rock a Little}","1.0","{[stevie nicks]|[stevie nicks]|[stevie nicks]}","1.0","{279.0|279.0}","1.0","{86.9000015258789|86.9209976196289}","1.0","{album|album|album}"
"musico_2820+spotify_1467","0.875","1.0","{2005-01-01T00:00|2005-01-01T00:00}","0.0","{[atl hip hop]|[]}","1.0","{Soul Survivor|Soul Survivor}","1.0","{Let's Get It: Thug Motivation 101|Let's Get It: Thug Motivation 101}","1.0","{[akon, jeezy]|[jeezy]}","1.0","{280.0}","1.0","{84.01200103759766}","1.0","{album|album}"
"deezer_1006+musico_2197+spotify_25769+spotify_708","0.8020833333333333","0.5","{2008-06-17T00:00|2008-06-02T00:00|2007-03-31T00:00|2008-06-02T00:00}","0.5","{[Pop]|[dance pop]|[]|[]}","1.0","{Disturbia|Disturbia|Disturbia|Disturbia}","0.75","{Good Girl Gone Bad: Reloaded|Good Girl Gone Bad: Reloaded|Good Girl Gone Bad|Good Girl Gone Bad: Reloaded}","1.0","{[rihanna]|[rihanna]|[rihanna]|[rihanna]}","1.0","{238.0|238.0|238.0}","0.6666666666666666","{0.0|124.90399932861328|124.9209976196289}","1.0","{album|album|album|album}"
"musico_4757+spotify_41281","0.75","1.0","{1993-09-28T00:00|1993-09-28T00:00}","0.0","{[funk]|[]}","1.0","{Slow and Easy|Slow and Easy}","0.0","{All The Greatest Hits|All the Greatest Hits}","1.0","{[zapp]|[zapp]}","1.0","{311.0}","1.0","{140.67999267578125}","1.0","{compilation|compilation}"
"musico_6319+spotify_42623","0.875","1.0","{2007-03-27T00:00|2007-03-27T00:00}","0.0","{[album rock]|[]}","1.0","{I Can't Wait|I Can't Wait}","1.0","{Crystal Visions...The Very Best of Stevie Nicks|Crystal Visions...The Very Best of Stevie Nicks}","1.0","{[stevie nicks]|[stevie nicks]}","1.0","{275.0}","1.0","{125.39900207519531}","1.0","{compilation|compilation}"
"musico_1404+spotify_38787","0.75","1.0","{2012-03-12T00:00|2012-03-12T00:00}","0.0","{[dance pop]|[]}","1.0","{Circle The Drain|Circle The Drain}","0.0","{Katy Perry - Teenage Dream: The Complete Confection|Teenage Dream: The Complete Confection}","1.0","{[katy perry]|[katy perry]}","1.0","{272.0}","1.0","{134.9320068359375}","1.0","{album|album}"
"musico_2909+spotify_39936","0.875","1.0","{2005-01-01T00:00|2005-01-01T00:00}","0.0","{[deep pop r&b]|[]}","1.0","{Make Her Feel Good|Make Her Feel Good}","1.0","{Roc-A-Fella Records Presents Teairra Marí|Roc-A-Fella Records Presents Teairra Marí}","1.0","{[teairra marí]|[teairra marí]}","1.0","{226.0}","1.0","{90.51799774169922}","1.0","{album|album}"
"deezer_14626+musico_381+spotify_38146","0.875","1.0","{2017-04-14T00:00|2017-04-14T00:00|2017-04-14T00:00}","0.0","{[Rap/Hip Hop]|[conscious hip hop]|[]}","1.0","{GOD.|GOD.|GOD.}","1.0","{DAMN.|DAMN.|DAMN.}","1.0","{[kendrick lamar]|[kendrick lamar]|[kendrick lamar]}","1.0","{248.0|248.0}","1.0","{132.94000244140625|132.97999572753906}","1.0","{album|album|album}"
"musico_5865+spotify_42222","0.875","1.0","{1987-01-01T00:00|1987-01-01T00:00}","0.0","{[-]|[]}","1.0","{How Can I Forget You|How Can I Forget You}","1.0","{Elisa Fiorillo|Elisa Fiorillo}","1.0","{[elisa fiorillo]|[elisa fiorillo]}","1.0","{238.0}","1.0","{138.21400451660156}","1.0","{album|album}"
"deezer_4039+spotify_2274","0.75","1.0","{2004-03-23T00:00|2004-03-23T00:00}","0.0","{[Alternative]|[]}","1.0","{Hysteria|Hysteria}","1.0","{Absolution|Absolution}","1.0","{[muse]|[muse]}","1.0","{227.0|227.0}","0.0","{186.1999969482422|93.16200256347656}","1.0","{album|album}"
"musico_10040+spotify_24266","0.375","0.0","{1967-01-01T00:00|1988-01-01T00:00}","0.0","{[brill building pop]|[]}","0.0","{The Rain The Park And Other Things|The Rain, The Park & Other Things - Single Version}","0.0","{The Cowsills|The Best Of The Cowsills}","1.0","{[the cowsills]|[the cowsills]}","1.0","{183.0}","1.0","{131.72999572753906}","0.0","{album|compilation}"
"musico_6932+spotify_43171","0.875","1.0","{1982-01-01T00:00|1982-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Destination Unknown|Destination Unknown}","1.0","{Spring Session M.|Spring Session M.}","1.0","{[missing persons]|[missing persons]}","1.0","{216.0}","1.0","{120.73500061035156}","1.0","{album|album}"
"musico_340+spotify_38118","0.875","1.0","{2018-06-15T00:00|2018-06-15T00:00}","0.0","{[boy band]|[]}","1.0","{Want You Back|Want You Back}","1.0","{Youngblood (Deluxe)|Youngblood (Deluxe)}","1.0","{[5 seconds of summer]|[5 seconds of summer]}","1.0","{173.0}","1.0","{98.02999877929688}","1.0","{album|album}"
"deezer_2255+spotify_33720","0.75","0.0","{2006-10-31T00:00|1987-01-01T00:00}","0.0","{[Pop]|[]}","1.0","{Have A Little Faith In Me|Have A Little Faith In Me}","1.0","{Bring The Family|Bring The Family}","1.0","{[john hiatt]|[john hiatt]}","1.0","{241.0|245.0}","1.0","{155.39999389648438|156.2740020751953}","1.0","{album|album}"
"deezer_19279+musico_9103+spotify_300","0.8333333333333334","0.6666666666666666","{2005-02-08T00:00|1972-01-01T00:00|1972-01-01T00:00}","0.0","{[Pop]|[album rock]|[]}","1.0","{School's Out|School's Out|School's Out}","1.0","{School's Out|School's Out|School's Out}","1.0","{[alice cooper]|[alice cooper]|[alice cooper]}","1.0","{210.0|210.0}","1.0","{136.0|134.36399841308594}","1.0","{album|album|album}"
"musico_3607+spotify_40437","0.875","1.0","{2000-11-17T00:00|2000-11-17T00:00}","0.0","{[dance pop]|[]}","1.0","{Ghetto Girls|Ghetto Girls}","1.0","{Beware Of Dog|Beware Of Dog}","1.0","{[bow wow]|[bow wow]}","1.0","{195.0}","1.0","{92.22799682617188}","1.0","{album|album}"
"deezer_20772+spotify_18722","0.75","0.0","{2019-01-25T00:00|2000-08-08T00:00}","0.0","{[Pop]|[]}","1.0","{Angel|Angel}","1.0","{Hot Shot|Hot Shot}","1.0","{[shaggy, rayvon]|[shaggy]}","1.0","{235.0|235.0}","1.0","{170.83999633789062|170.531005859375}","1.0","{album|album}"
"musico_4324+spotify_40939","0.625","1.0","{1996-01-16T00:00|1996-01-16T00:00}","0.0","{[bubblegum dance]|[]}","0.0","{Tonight Is the Night|Tonight Is The Night}","1.0","{Sweet Dreams|Sweet Dreams}","0.0","{[le click]|[la bouche]}","1.0","{233.0}","1.0","{133.6580047607422}","1.0","{album|album}"
"deezer_16822+spotify_26844","0.625","0.0","{2006-01-23T00:00|1969-05-29T00:00}","0.0","{[Pop, Rock]|[]}","0.0","{Long Time Gone (2005 Remaster)|Long Time Gone - 2005 Remaster}","1.0","{Crosby, Stills & Nash|Crosby, Stills & Nash}","1.0","{[crosby, stills & nash]|[crosby, stills & nash]}","1.0","{256.0|256.0}","1.0","{106.0|106.60399627685547}","1.0","{album|album}"
"deezer_18626+musico_5514+spotify_31491","0.8333333333333334","0.6666666666666666","{2005-07-26T00:00|1989-01-24T00:00|1989-01-24T00:00}","0.0","{[Rock, Hard Rock, Metal]|[album rock]|[]}","1.0","{I Remember You|I Remember You|I Remember You}","1.0","{Skid Row|Skid Row|Skid Row}","1.0","{[skid row]|[skid row]|[skid row]}","1.0","{313.0|313.0}","1.0","{176.6999969482422|176.302001953125}","1.0","{album|album|album}"
"deezer_14365+musico_118+spotify_12720","0.75","1.0","{2018-06-29T00:00|2018-06-29T00:00|2018-06-29T00:00}","0.0","{[Rap/Hip Hop]|[canadian hip hop]|[]}","1.0","{Nice For What|Nice For What|Nice For What}","1.0","{Scorpion|Scorpion|Scorpion}","1.0","{[drake]|[drake]|[drake]}","1.0","{210.0|210.0}","0.0","{187.0800018310547|93.37200164794922}","1.0","{album|album|album}"
"deezer_11580+spotify_36110","0.875","0.0","{2004-11-01T00:00|2004-11-09T00:00}","1.0","{[]|[]}","1.0","{Velvet Snow|Velvet Snow}","1.0","{Aha Shake Heartbreak|Aha Shake Heartbreak}","1.0","{[kings of leon]|[kings of leon]}","1.0","{130.0|130.0}","1.0","{139.1999969482422|139.2530059814453}","1.0","{album}"
"deezer_16406+spotify_6502+spotify_6558","0.7916666666666666","0.6666666666666666","{2021-02-22T00:00|2021-02-22T00:00|2021-04-15T00:00}","0.6666666666666666","{[Electro, Dance]|[]|[]}","1.0","{Marea (we’ve lost dancing)|Marea (we’ve lost dancing)|Marea (we’ve lost dancing)}","0.6666666666666666","{Marea (we’ve lost dancing)|Marea (we’ve lost dancing)|Actual Life (April 14 - December 17 2020)}","1.0","{[fred again.., the blessed madonna]|[fred again.., the blessed madonna]|[fred again..]}","1.0","{285.0|285.0|285.0}","0.6666666666666666","{0.0|123.02300262451172|123.02300262451172}","0.6666666666666666","{single|single|album}"
"musico_5981+spotify_42329","0.875","1.0","{1986-11-03T00:00|1986-11-03T00:00}","0.0","{[disco]|[]}","1.0","{Stone Love|Stone Love}","1.0","{Forever|Forever}","1.0","{[kool & the gang]|[kool & the gang]}","1.0","{275.0}","1.0","{109.98999786376953}","1.0","{album|album}"
"musico_6840+spotify_43084","0.875","1.0","{1983-01-01T00:00|1983-01-01T00:00}","0.0","{[country]|[]}","1.0","{I.O.U.|I.O.U.}","1.0","{Somebody's Gonna Love You|Somebody's Gonna Love You}","1.0","{[lee greenwood]|[lee greenwood]}","1.0","{189.0}","1.0","{130.7779998779297}","1.0","{album|album}"
"musico_3135+spotify_40103","0.875","1.0","{2003-09-09T00:00|2003-09-09T00:00}","0.0","{[british soul]|[]}","1.0","{Love's Divine|Love's Divine}","1.0","{Seal IV|Seal IV}","1.0","{[seal]|[seal]}","1.0","{273.0}","1.0","{96.10700225830078}","1.0","{album|album}"
"deezer_15865+musico_2028+spotify_39274","0.9166666666666666","0.6666666666666666","{2008-11-24T00:00|2008-01-01T00:00|2008-01-01T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{All I Ask For Anymore|All I Ask For Anymore|All I Ask For Anymore}","1.0","{Trace Adkins ""X""|Trace Adkins ""X""|Trace Adkins ""X""}","1.0","{[trace adkins]|[trace adkins]|[trace adkins]}","1.0","{237.0|237.0}","1.0","{129.60000610351562|129.91099548339844}","1.0","{album|album|album}"
"musico_2407+spotify_14181","0.875","1.0","{2007-01-01T00:00|2007-01-01T00:00}","0.0","{[australian country]|[]}","1.0","{Making Memories Of Us|Making Memories Of Us}","1.0","{Greatest Hits|Greatest Hits}","1.0","{[keith urban]|[keith urban]}","1.0","{236.0}","1.0","{103.93000030517578}","1.0","{compilation|compilation}"
"musico_4155+spotify_40812","0.75","1.0","{1997-01-01T00:00|1997-01-01T00:00}","0.0","{[east coast hip hop]|[]}","1.0","{Dangerous|Dangerous}","0.0","{When Disaster Strikes|When Disaster Strikes...}","1.0","{[busta rhymes]|[busta rhymes]}","1.0","{217.0}","1.0","{103.26799774169922}","1.0","{album|album}"
"musico_4935+spotify_41420","0.75","1.0","{2011-01-01T00:00|2011-01-01T00:00}","0.0","{[australian rock]|[]}","1.0","{I Send A Message|I Send A Message}","1.0","{INXS Remastered|INXS Remastered}","1.0","{[inxs]|[inxs]}","1.0","{202.0}","1.0","{136.43899536132812}","0.0","{album|compilation}"
"musico_3105+spotify_40085","0.875","1.0","{2012-01-01T00:00|2012-01-01T00:00}","0.0","{[adult standards]|[]}","1.0","{Just For You|Just For You}","1.0","{Tuskegee (Deluxe Version)|Tuskegee (Deluxe Version)}","1.0","{[billy currington, lionel richie]|[lionel richie]}","1.0","{251.0}","1.0","{114.98500061035156}","1.0","{album|album}"
"deezer_19850+musico_6780+spotify_24997","0.75","0.0","{2006-07-31T00:00|1983-02-01T00:00|1983-02-22T00:00}","0.0","{[Rock]|[album rock]|[]}","1.0","{Separate Ways (Worlds Apart)|Separate Ways (Worlds Apart)|Separate Ways (Worlds Apart)}","1.0","{Frontiers|Frontiers|Frontiers}","1.0","{[journey]|[journey]|[journey]}","1.0","{323.0|323.0}","1.0","{132.10000610351562|131.43499755859375}","1.0","{album|album|album}"
"musico_5234+spotify_41671","0.875","1.0","{2000-01-01T00:00|2000-01-01T00:00}","0.0","{[reggae fusion]|[]}","1.0","{The Way You Do The Things You Do|The Way You Do The Things You Do}","1.0","{The Very Best Of|The Very Best Of}","1.0","{[ub40]|[ub40]}","1.0","{183.0}","1.0","{80.85700225830078}","1.0","{compilation|compilation}"
"musico_423+spotify_38173","0.75","1.0","{2016-12-02T00:00|2016-12-02T00:00}","0.0","{[atl hip hop]|[]}","1.0","{Me and Your Mama|Me and Your Mama}","0.0","{Awaken, My Love!|""Awaken, My Love!""}","1.0","{[childish gambino]|[childish gambino]}","1.0","{379.0}","1.0","{117.99600219726562}","1.0","{album|album}"
"deezer_15025+musico_1000+spotify_38514","0.75","1.0","{2014-10-14T00:00|2014-10-14T00:00|2014-10-14T00:00}","0.0","{[Pop]|[australian pop]|[]}","1.0","{Masterpiece|Masterpiece|Masterpiece}","1.0","{Sweet Talker (Deluxe Version)|Sweet Talker (Deluxe Version)|Sweet Talker (Deluxe Version)}","1.0","{[jessie j]|[jessie j]|[jessie j]}","1.0","{220.0|220.0}","0.0","{0.0|143.9320068359375}","1.0","{album|album|album}"
"musico_5646+spotify_42031","0.875","1.0","{1988-12-01T00:00|1988-12-01T00:00}","0.0","{[dance rock]|[]}","1.0","{Ain't Too Proud to Beg|Ain't Too Proud to Beg}","1.0","{Hold Me in Your Arms|Hold Me in Your Arms}","1.0","{[rick astley]|[rick astley]}","1.0","{258.0}","1.0","{108.0770034790039}","1.0","{album|album}"
"deezer_17606+musico_4257+spotify_12368","0.8333333333333334","0.6666666666666666","{2006-09-07T00:00|1996-01-01T00:00|1996-01-01T00:00}","0.0","{[R&B]|[boy band]|[]}","1.0","{Hit Me Off|Hit Me Off|Hit Me Off}","1.0","{Home Again|Home Again|Home Again}","1.0","{[new edition]|[new edition]|[new edition]}","1.0","{261.0|261.0}","1.0","{88.9000015258789|88.98699951171875}","1.0","{album|album|album}"
"musico_5980+spotify_42328","0.875","1.0","{1986-11-03T00:00|1986-11-03T00:00}","0.0","{[disco]|[]}","1.0","{Holiday|Holiday}","1.0","{Forever|Forever}","1.0","{[kool & the gang]|[kool & the gang]}","1.0","{254.0}","1.0","{114.94100189208984}","1.0","{album|album}"
"musico_5844+spotify_42203","0.875","1.0","{1988-01-01T00:00|1988-01-01T00:00}","0.0","{[dance rock]|[]}","1.0","{Get Outta My Dreams, Get into My Car|Get Outta My Dreams, Get into My Car}","1.0","{Tear Down These Walls|Tear Down These Walls}","1.0","{[billy ocean]|[billy ocean]}","1.0","{333.0}","1.0","{117.14700317382812}","1.0","{album|album}"
"musico_2038+spotify_39283","0.625","0.0","{2009-08-28T00:00|2009-08-31T00:00}","0.0","{[dance pop]|[]}","0.0","{Shut It Down|Shut It Down (feat. Akon)}","1.0","{Pitbull Starring In Rebelution|Pitbull Starring In Rebelution}","1.0","{[pitbull, akon]|[pitbull]}","1.0","{226.0}","1.0","{128.06199645996094}","1.0","{album|album}"
"musico_2968+spotify_33178","0.75","0.0","{2005-06-06T00:00|2005-06-07T00:00}","0.0","{[alternative rock]|[]}","1.0","{Blue Orchid|Blue Orchid}","1.0","{Get Behind Me Satan|Get Behind Me Satan}","1.0","{[the white stripes]|[the white stripes]}","1.0","{157.0}","1.0","{151.2689971923828}","1.0","{album|album}"
"deezer_17967+musico_4751+spotify_41277","0.625","0.0","{2014-08-19T00:00|1993-01-01T00:00|1993-11-23T00:00}","0.0","{[Rock]|[glam metal]|[]}","1.0","{Since I Don't Have You|Since I Don't Have You|Since I Don't Have You}","1.0","{The Spaghetti Incident?|The Spaghetti Incident?|The Spaghetti Incident?}","1.0","{[""guns n roses""]|[""guns n roses""]|[""guns n roses""]}","1.0","{259.0|259.0}","0.0","{105.69999694824219|68.89299774169922}","1.0","{album|album|album}"
"musico_4510+spotify_41081","0.875","1.0","{1995-01-01T00:00|1995-01-01T00:00}","0.0","{[hip pop]|[]}","1.0","{My up and Down|My up and Down}","1.0","{Do You Wanna Ride?|Do You Wanna Ride?}","1.0","{[adina howard]|[adina howard]}","1.0","{221.0}","1.0","{140.21600341796875}","1.0","{album|album}"
"musico_154+spotify_37981","0.875","1.0","{2018-10-19T00:00|2018-10-19T00:00}","0.0","{[rap conscient]|[]}","1.0","{Kamikaze|Kamikaze}","1.0","{Northsbest (Extended)|Northsbest (Extended)}","1.0","{[lil mosey]|[lil mosey]}","1.0","{139.0}","1.0","{99.9990005493164}","1.0","{album|album}"
"deezer_11591+spotify_25337","0.625","0.0","{2002-06-10T00:00|2003-01-01T00:00}","0.0","{[Pop]|[]}","1.0","{Damn I Wish I Was Your Lover|Damn I Wish I Was Your Lover}","1.0","{The Best Of Sophie B. Hawkins|The Best Of Sophie B. Hawkins}","1.0","{[sophie b. hawkins]|[sophie b. hawkins]}","1.0","{323.0|323.0}","1.0","{95.30000305175781|95.18800354003906}","0.0","{album|compilation}"
"deezer_15301+spotify_7997","0.75","0.0","{2015-02-24T00:00|2013-02-12T00:00}","0.0","{[Electro]|[]}","1.0","{Harlem Shake|Harlem Shake}","1.0","{Harlem Shake|Harlem Shake}","1.0","{[baauer]|[baauer]}","1.0","{196.0|196.0}","1.0","{140.1999969482422|137.8249969482422}","1.0","{single|single}"
"deezer_21804+musico_8793+spotify_16347+spotify_24504","0.875","0.75","{1973-07-01T00:00|1973-07-01T00:00|1973-07-01T00:00|1973-01-01T00:00}","0.5","{[Rock]|[album rock]|[]|[]}","1.0","{Bad, Bad Leroy Brown|Bad, Bad Leroy Brown|Bad, Bad Leroy Brown|Bad, Bad Leroy Brown}","0.75","{Life & Times|Life & Times|Life & Times|Life And Times}","1.0","{[jim croce]|[jim croce]|[jim croce]|[jim croce]}","1.0","{182.0|182.0|181.0}","1.0","{148.19000244140625|148.07200622558594|147.95899963378906}","1.0","{album|album|album|album}"
"musico_358+spotify_38131","0.875","1.0","{2018-08-31T00:00|2018-08-31T00:00}","0.0","{[dance pop]|[]}","1.0","{My My My!|My My My!}","1.0","{Bloom|Bloom}","1.0","{[troye sivan]|[troye sivan]}","1.0","{204.0}","1.0","{102.96700286865234}","1.0","{album|album}"
"deezer_15481+spotify_25884","0.5","0.0","{2011-06-20T00:00|2011-01-01T00:00}","0.0","{[Dance, Pop]|[]}","1.0","{Party Rock Anthem|Party Rock Anthem}","0.0","{Sorry For Party Rocking|Party Rock Anthem}","1.0","{[lmfao, lauren bennett, goonrock]|[lmfao]}","1.0","{262.0|263.0}","1.0","{130.0|130.0229949951172}","0.0","{album|single}"
"musico_5452+spotify_41860","0.875","1.0","{1989-01-01T00:00|1989-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Hide Your Heart|Hide Your Heart}","1.0","{Hot In The Shade|Hot In The Shade}","1.0","{[kiss]|[kiss]}","1.0","{264.0}","1.0","{122.38400268554688}","1.0","{album|album}"
"musico_9840+spotify_1027","0.875","1.0","{1968-07-01T00:00|1968-07-01T00:00}","0.0","{[album rock]|[]}","1.0","{White Room|White Room}","1.0","{Wheels Of Fire|Wheels Of Fire}","1.0","{[cream]|[cream]}","1.0","{298.0}","1.0","{109.8270034790039}","1.0","{album|album}"
"deezer_77+spotify_21204","0.75","0.0","{2009-03-02T00:00|2004-01-17T00:00}","0.0","{[Pop]|[]}","1.0","{Because of You|Because of You}","1.0","{Breakaway|Breakaway}","1.0","{[kelly clarkson]|[kelly clarkson]}","1.0","{219.0|219.0}","1.0","{140.1999969482422|140.03900146484375}","1.0","{album|album}"
"deezer_15170+musico_1128+spotify_38593","0.9583333333333333","1.0","{2013-02-23T00:00|2013-02-23T00:00|2013-02-23T00:00}","0.6666666666666666","{[]|[ccm]|[]}","1.0","{Oceans (Where Feet May Fail)|Oceans (Where Feet May Fail)|Oceans (Where Feet May Fail)}","1.0","{Zion|Zion|Zion}","1.0","{[hillsong united, taya]|[hillsong united]|[hillsong united]}","1.0","{536.0|536.0}","1.0","{124.91000366210938|124.3280029296875}","1.0","{album|album|album}"
"musico_3271+spotify_40200","0.75","1.0","{1970-10-01T00:00|1970-10-01T00:00}","0.0","{[rock-and-roll]|[]}","1.0","{Long Legged Girl (With the Short Dress On)|Long Legged Girl (With the Short Dress On)}","1.0","{Almost in Love|Almost in Love}","1.0","{[elvis presley]|[elvis presley]}","1.0","{88573.0}","1.0","{107.05899810791016}","0.0","{album|compilation}"
"musico_4105+spotify_40772","0.875","1.0","{1997-04-14T00:00|1997-04-14T00:00}","0.0","{[dance rock]|[]}","1.0","{It's No Good|It's No Good}","1.0","{Ultra (Deluxe)|Ultra (Deluxe)}","1.0","{[depeche mode]|[depeche mode]}","1.0","{358.0}","1.0","{99.10700225830078}","1.0","{album|album}"
"deezer_15781+musico_1890+spotify_39158","0.8333333333333334","0.6666666666666666","{2009-07-13T00:00|2009-01-01T00:00|2009-01-01T00:00}","0.0","{[Pop]|[british soul]|[]}","1.0","{Shark In The Water|Shark In The Water|Shark In The Water}","1.0","{Travelling Like The Light|Travelling Like The Light|Travelling Like The Light}","1.0","{[v v brown]|[v v brown]|[v v brown]}","1.0","{184.0|184.0}","1.0","{98.9000015258789|98.98100280761719}","1.0","{album|album|album}"
"musico_6372+spotify_42670","0.875","1.0","{1985-01-01T00:00|1985-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{Boy In The Box|Boy In The Box}","1.0","{Boy In The Box|Boy In The Box}","1.0","{[corey hart]|[corey hart]}","1.0","{266.0}","1.0","{128.19500732421875}","1.0","{album|album}"
"deezer_8985+spotify_14368","0.875","0.0","{2004-05-31T00:00|2003-06-23T00:00}","1.0","{[]|[]}","1.0","{Friends Of Mine|Friends Of Mine}","1.0","{Friends Of Mine|Friends Of Mine}","1.0","{[adam green]|[adam green]}","1.0","{169.0|169.0}","1.0","{118.0|118.68499755859375}","1.0","{album}"
"musico_2313+spotify_39491","0.875","1.0","{2008-09-16T00:00|2008-09-16T00:00}","0.0","{[dance pop]|[]}","1.0","{Warrior|Warrior}","1.0","{Brass Knuckles|Brass Knuckles}","1.0","{[nelly]|[nelly]}","1.0","{164.0}","1.0","{88.15399932861328}","1.0","{album|album}"
"deezer_8521+musico_7245+spotify_841","0.7916666666666667","0.6666666666666666","{1998-01-05T00:00|1980-01-01T00:00|1980-01-01T00:00}","0.0","{[Pop]|[album rock]|[]}","0.6666666666666666","{You Make My Dreams (Come True)|You Make My Dreams|You Make My Dreams (Come True)}","1.0","{Voices|Voices|Voices}","1.0","{[daryl hall & john oates]|[daryl hall & john oates]|[daryl hall & john oates]}","1.0","{190.0|190.0}","1.0","{167.3800048828125|167.0570068359375}","1.0","{album|album|album}"
"musico_5120+spotify_13030+spotify_41573","0.875","1.0","{1991-03-28T00:00|1991-03-28T00:00|1991-03-28T00:00}","0.6666666666666666","{[europop]|[]|[]}","0.6666666666666666","{Fading Like a Flower (Every Time You Leave)|Fading Like A Flower (Every Time You Leave)|Fading Like A Flower (Every Time You Leave)}","0.6666666666666666","{Joyride (2009 Version)|Joyride (Deluxe Version)|Joyride (2009 Version)}","1.0","{[roxette]|[roxette]|[roxette]}","1.0","{230.0|230.0}","1.0","{105.41899871826172|105.41899871826172}","1.0","{album|album|album}"
"deezer_8907+musico_5588+spotify_25205+spotify_41978","0.7708333333333333","0.5","{2004-01-10T00:00|1988-06-01T00:00|1988-10-18T00:00|1988-06-01T00:00}","0.5","{[Pop]|[minneapolis sound]|[]|[]}","1.0","{Toy Soldiers|Toy Soldiers|Toy Soldiers|Toy Soldiers}","0.5","{Toy Soldiers: The Best Of Martika|Martika (Expanded Edition)|Martika|Martika (Expanded Edition)}","1.0","{[martika]|[martika]|[martika]|[martika]}","0.6666666666666666","{259.0|287.0|287.0}","1.0","{130.0|130.13299560546875|130.16700744628906}","1.0","{album|album|album|album}"
"deezer_15617+musico_1664+spotify_38980","0.9166666666666666","0.6666666666666666","{2010-02-09T00:00|2010-01-01T00:00|2010-01-01T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{I Wouldn't Be A Man|I Wouldn't Be A Man|I Wouldn't Be A Man}","1.0","{Haywire|Haywire|Haywire}","1.0","{[josh turner]|[josh turner]|[josh turner]}","1.0","{212.0|212.0}","1.0","{130.8300018310547|130.85000610351562}","1.0","{album|album|album}"
"musico_4873+spotify_41375","0.875","1.0","{2010-01-01T00:00|2010-01-01T00:00}","0.0","{[conscious hip hop]|[]}","1.0","{Let Me Roll|Let Me Roll}","1.0","{Greatest Hits|Greatest Hits}","1.0","{[scarface]|[scarface]}","1.0","{247.0}","1.0","{81.88999938964844}","1.0","{compilation|compilation}"
