"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Album_Name","1.0","Album_Name-{deezer_20316+musico_7336+musico_7337}","deezer_20316+musico_7336+musico_7337","{The Wanderer|The Wanderer|The Wanderer}","The Wanderer",,
"Album_Name","1.0","Album_Name-{deezer_17591+deezer_19721+musico_4796}","deezer_17591+deezer_19721+musico_4796","{Words & Music: John Mellencamp's Greatest Hits|Words & Music: John Mellencamp's Greatest Hits|Words & Music: John Mellencamp's Greatest Hits}","Words & Music: John Mellencamp's Greatest Hits",,
"Album_Name","1.0","Album_Name-{deezer_17842+musico_4599+musico_4600}","deezer_17842+musico_4599+musico_4600","{Regulate… G Funk Era|Regulate… G Funk Era|Regulate… G Funk Era}","Regulate… G Funk Era",,
"Album_Name","1.0","Album_Name-{deezer_19338+deezer_20327+deezer_20631+deezer_20685+deezer_20762+deezer_22053+deezer_22697+musico_6350+musico_6351+musico_6352+musico_6353+musico_6354+musico_6355}","deezer_19338+deezer_20327+deezer_20631+deezer_20685+deezer_20762+deezer_22053+deezer_22697+musico_6350+musico_6351+musico_6352+musico_6353+musico_6354+musico_6355","{Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits|Anne Murray The Best Of...So Far - 20 Greatest Hits}","Anne Murray The Best Of...So Far - 20 Greatest Hits",,
"Album_Name","0.5789473684210527","Album_Name-{deezer_16291+deezer_21785+deezer_881+deezer_882+deezer_883+deezer_884+musico_5708+musico_5709+musico_659+musico_660+musico_661+musico_662+musico_663+musico_664+musico_665+musico_666+musico_667+musico_668+musico_669}","deezer_16291+deezer_21785+deezer_881+deezer_882+deezer_883+deezer_884+musico_5708+musico_5709+musico_659+musico_660+musico_661+musico_662+musico_663+musico_664+musico_665+musico_666+musico_667+musico_668+musico_669","{Village|Vision|Visiter|Visiter|Visiter|Visiter|Vixen|Vixen|Views|Views|Views|Views|Views|Views|Views|Views|Views|Views|Views}","Views",,
"Album_Name","1.0","Album_Name-{deezer_22571+musico_9246+musico_9247}","deezer_22571+musico_9246+musico_9247","{Ultimate Santana|Ultimate Santana|Ultimate Santana}","Ultimate Santana",,
"Album_Name","0.3333333333333333","Album_Name-{deezer_14915+deezer_17680+deezer_24935+deezer_25095+deezer_9591+musico_4406}","deezer_14915+deezer_17680+deezer_24935+deezer_25095+deezer_9591+musico_4406","{Olivia|Older|Ollusion|Olivia|Olympian|Older}","Older",,
"Album_Name","0.0","Album_Name-{deezer_12341+musico_5403}","deezer_12341+musico_5403","{Chasing Lights|Charmed Life}","Charmed Life",,
"Album_Name","0.8333333333333334","Album_Name-{deezer_20283+deezer_20323+deezer_22680+musico_6420+musico_7355+musico_7356}","deezer_20283+deezer_20323+deezer_22680+musico_6420+musico_7355+musico_7356","{Back In Black|Back In Black|Back In Black|Back Into Blue|Back In Black|Back In Black}","Back In Black",,
"Album_Name","1.0","Album_Name-{deezer_1714+musico_10388}","deezer_1714+musico_10388","{Eve Of Destruction|Eve Of Destruction}","Eve Of Destruction",,
"Album_Name","0.25","Album_Name-{deezer_13039+deezer_13040+deezer_17478+deezer_17605+deezer_25523+deezer_3989+deezer_6276+musico_7431}","deezer_13039+deezer_13040+deezer_17478+deezer_17605+deezer_25523+deezer_3989+deezer_6276+musico_7431","{One in a million|One in a million|One In A Million|One In A Million|One in a Million|Once In A Lifetime|Once In A Lifetime|One In A Million You}","One in a million",,
"Album_Name","0.1527777777777778","Album_Name-{deezer_13663+deezer_13786+deezer_13787+deezer_17946+deezer_18015+deezer_18132+deezer_18138+deezer_18143+deezer_18743+deezer_18877+deezer_19186+deezer_19411+deezer_19422+deezer_19542+deezer_19669+deezer_20146+deezer_20740+deezer_20884+deezer_21542+deezer_21901+deezer_22950+deezer_23012+deezer_23025+deezer_23028+deezer_23282+deezer_23624+deezer_23630+deezer_23756+deezer_23880+deezer_24300+deezer_24413+deezer_24414+deezer_24420+deezer_24432+deezer_24558+deezer_24561+deezer_24684+deezer_25236+deezer_25475+deezer_25825+deezer_4195+deezer_649+deezer_6759+deezer_8717+deezer_8718+deezer_8719+deezer_9280+deezer_9281+deezer_9282+deezer_9283+deezer_9284+deezer_9285+deezer_9286+deezer_9287+musico_10199+musico_10429+musico_10551+musico_5233+musico_5234+musico_5235+musico_6442+musico_6443+musico_6444+musico_6445+musico_9330+musico_9331+musico_9332+musico_9945+musico_9946+musico_9947+musico_9948+musico_9949}","deezer_13663+deezer_13786+deezer_13787+deezer_17946+deezer_18015+deezer_18132+deezer_18138+deezer_18143+deezer_18743+deezer_18877+deezer_19186+deezer_19411+deezer_19422+deezer_19542+deezer_19669+deezer_20146+deezer_20740+deezer_20884+deezer_21542+deezer_21901+deezer_22950+deezer_23012+deezer_23025+deezer_23028+deezer_23282+deezer_23624+deezer_23630+deezer_23756+deezer_23880+deezer_24300+deezer_24413+deezer_24414+deezer_24420+deezer_24432+deezer_24558+deezer_24561+deezer_24684+deezer_25236+deezer_25475+deezer_25825+deezer_4195+deezer_649+deezer_6759+deezer_8717+deezer_8718+deezer_8719+deezer_9280+deezer_9281+deezer_9282+deezer_9283+deezer_9284+deezer_9285+deezer_9286+deezer_9287+musico_10199+musico_10429+musico_10551+musico_5233+musico_5234+musico_5235+musico_6442+musico_6443+musico_6444+musico_6445+musico_9330+musico_9331+musico_9332+musico_9945+musico_9946+musico_9947+musico_9948+musico_9949","{The Very Best Of The Dramatics|The Very Best of Kirsty MacColl - A New England|The Very Best of Kirsty MacColl - A New England|The Very Best Of|The Very Best Of D.J. Jazzy Jeff & The Fresh Prince|The Very Best of En Vogue|The Very Best of Celine Dion|The Very Best Of After 7|The Very Best of Chicago: Only the Beginning|The Very Best of Chicago: Only the Beginning|The Very Best Of Billy Idol: Idolize Yourself|The Very Best Of UB40|The Very Best Of Sting And The Police|The Very Best Of Billy Idol: Idolize Yourself|The Very Best Of Billy Idol: Idolize Yourself|The Very Best Of Aretha Franklin - The 60's|The Very Best Of|The Very Best Of|The Very Best of Andy Fairweather Low: The Low Rider|The Very Best Of - It Never Rains In Southern California|The Very Best Of Eddie Floyd|The Very Best of Chicago: Only the Beginning|The Very Best Of Marvin Gaye|The Very Best Of Eddie Floyd|The Very Best of, Volume 1|The Very Best Of The Fontana Years|The Very Best of, Volume 1|The Very Best Of Andy Williams|The Very Best of The Arbors|The Very Best Of|The Very Best Of Herman's Hermits|The Very Best of Solomon Burke|The Very Best Of|The Very Best of Otis Redding|The Very Best Of Sandy Nelson|The Very Best Of Matt Monro|The Very Best Of Marilyn Monroe|The Very Best Karaoke Duets with Don't Go Breaking My Heart, I Got You Babe, You're the One That I Want, And All Your Favorite Mal|The Very Best of Kenny Rogers|The Very Best Of The Beach Boys: Sounds Of Summer|The Very Best Of|The Very Best of En Vogue|The Very Best Of The Stone Roses (Remastered)|The Very Best of Otis Redding|The Very Best of Otis Redding|The Very Best of Otis Redding|The Very Best Of Cat Stevens|The Very Best Of Cat Stevens|The Very Best Of Cat Stevens|The Very Best Of Cat Stevens|The Very Best Of Cat Stevens|The Very Best Of Cat Stevens|The Very Best Of Cat Stevens|The Very Best Of Cat Stevens|The Very Best Of|The Very Best Of|The Very Best Of Marvin Gaye|The Very Best Of|The Very Best Of|The Very Best Of|The Very Best Of The Commodores|The Very Best Of The Commodores|The Very Best Of The Commodores|The Very Best Of The Commodores|The Very Best Of Booker T. & The MG's|The Very Best Of Booker T. & The MG's|The Very Best Of Booker T. & The MG's|The Very Best Of Solomon Burke|The Very Best Of Solomon Burke|The Very Best Of Solomon Burke|The Very Best Of Solomon Burke|The Very Best Of Solomon Burke}","The Very Best Of",,
"Album_Name","0.13333333333333333","Album_Name-{deezer_10422+deezer_16319+deezer_17883+deezer_17952+deezer_19354+deezer_21346+deezer_26557+deezer_3788+deezer_5125+deezer_9688+deezer_9689+musico_4901+musico_5281+musico_5282+musico_6862}","deezer_10422+deezer_16319+deezer_17883+deezer_17952+deezer_19354+deezer_21346+deezer_26557+deezer_3788+deezer_5125+deezer_9688+deezer_9689+musico_4901+musico_5281+musico_5282+musico_6862","{Always|ALPHA|All-4-One|All-4-One|ALICIA|Alive!|Allure|Alternative|Alcazarized|Alphabetical|Alphabetical|Alibis|Alias|Alias|Allies}","ALPHA",,
"Album_Name","0.45454545454545453","Album_Name-{deezer_18980+deezer_19243+deezer_19900+deezer_19930+deezer_8342+deezer_8343+deezer_8344+deezer_8345+musico_6259+musico_6965+musico_6966}","deezer_18980+deezer_19243+deezer_19900+deezer_19930+deezer_8342+deezer_8343+deezer_8344+deezer_8345+musico_6259+musico_6965+musico_6966","{Eye Of The Tiger|Eye Of The Zombie|Eye Of The Tiger|Eye Of The Tiger|Eye of the Hunter|Eye of the Hunter|Eye of the Hunter|Eye of the Hunter|Eye Of The Zombie|Eye Of The Tiger|Eye Of The Tiger}","Eye Of The Tiger",,
"Album_Name","0.6153846153846154","Album_Name-{deezer_12853+deezer_13405+deezer_13437+deezer_13636+deezer_13638+deezer_18526+deezer_9952+deezer_9953+deezer_9954+deezer_9955+musico_2742+musico_5382+musico_5383}","deezer_12853+deezer_13405+deezer_13437+deezer_13636+deezer_13638+deezer_18526+deezer_9952+deezer_9953+deezer_9954+deezer_9955+musico_2742+musico_5382+musico_5383","{The Real Thing (Digital PDF Booklet)|The Real Thing (Words And Sounds Vol.3)|The Real Thing - Words & Sounds, Vol. 3|The Real Thing: Words And Sounds Vol. 3 (Deluxe Limited Edition)|The Real Thing - Words & Sounds, Vol. 3|The Real Thing|The Real Thing|The Real Thing|The Real Thing|The Real Thing|The Real Thing|The Real Thing|The Real Thing}","The Real Thing",,
"Album_Name","0.75","Album_Name-{deezer_18692+deezer_9133+musico_6448+musico_6449}","deezer_18692+deezer_9133+musico_6448+musico_6449","{What I Like About You|What I Like About You (And Other Romantic Hits)|What I Like About You (And Other Romantic Hits)|What I Like About You (And Other Romantic Hits)}","What I Like About You",,
"Album_Name","0.25","Album_Name-{deezer_101+deezer_102+deezer_103+deezer_104+deezer_13746+deezer_14529+deezer_14550+deezer_14665+deezer_15326+deezer_16128+deezer_17189+deezer_18219+deezer_19014+deezer_2072+deezer_2073+deezer_3225+deezer_3226+deezer_3227+musico_287+musico_288+musico_289+musico_380+musico_381+musico_382+musico_383+musico_4340+musico_4341+musico_4738}","deezer_101+deezer_102+deezer_103+deezer_104+deezer_13746+deezer_14529+deezer_14550+deezer_14665+deezer_15326+deezer_16128+deezer_17189+deezer_18219+deezer_19014+deezer_2072+deezer_2073+deezer_3225+deezer_3226+deezer_3227+musico_287+musico_288+musico_289+musico_380+musico_381+musico_382+musico_383+musico_4340+musico_4341+musico_4738","{Damnation|Damnation|Damnation|Damnation|Daydream|DAMN.|DAMN.|DAMN.|Days|DAY26|Dancin’|Dangerous|Dawn|Damaged|Damaged|Daybreaker|Daybreaker|Daybreaker|DAYTONA|DAYTONA|DAYTONA|DAMN.|DAMN.|DAMN.|DAMN.|Daydream|Daydream|Danzig}","Days",,
"Album_Name","1.0","Album_Name-{deezer_11691+musico_3630+musico_3631}","deezer_11691+musico_3630+musico_3631","{3LW|3LW|3LW}","3LW",,
"Album_Name","1.0","Album_Name-{deezer_12172+deezer_12173+deezer_12174+deezer_12175+deezer_12176+deezer_12177+deezer_12178+deezer_13499+musico_3509}","deezer_12172+deezer_12173+deezer_12174+deezer_12175+deezer_12176+deezer_12177+deezer_12178+deezer_13499+musico_3509","{Acoustic Soul|Acoustic Soul|Acoustic Soul|Acoustic Soul|Acoustic Soul|Acoustic Soul|Acoustic Soul|Acoustic Soul|Acoustic Soul}","Acoustic Soul",,
"Album_Name","1.0","Album_Name-{deezer_15323+musico_1321}","deezer_15323+musico_1321","{My Head Is An Animal|My Head Is An Animal}","My Head Is An Animal",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_17920+deezer_2128+deezer_2129+deezer_2130+deezer_2131+musico_4696}","deezer_17920+deezer_2128+deezer_2129+deezer_2130+deezer_2131+musico_4696","{Street Angel|St. Anger|St. Anger|St. Anger|St. Anger|Street Angel}","St. Anger",,
"Album_Name","1.0","Album_Name-{deezer_16789+musico_3474+musico_3475}","deezer_16789+musico_3474+musico_3475","{The Road Less Traveled|The Road Less Traveled|The Road Less Traveled}","The Road Less Traveled",,
"Album_Name","1.0","Album_Name-{deezer_26111+deezer_26117+musico_10981}","deezer_26111+deezer_26117+musico_10981","{Get Money Stay True (Explicit U.S. Version)|Get Money Stay True (Explicit U.S. Version)|Get Money Stay True (Explicit U.S. Version)}","Get Money Stay True (Explicit U.S. Version)",,
"Album_Name","1.0","Album_Name-{deezer_18683+musico_6570}","deezer_18683+musico_6570","{What About Me|What About Me}","What About Me",,
"Album_Name","1.0","Album_Name-{deezer_14810+musico_670}","deezer_14810+musico_670","{Views|Views}","Views",,
"Album_Name","1.0","Album_Name-{deezer_18608+musico_1887}","deezer_18608+musico_1887","{Greatest Hits|Greatest Hits}","Greatest Hits",,
"Album_Name","0.23076923076923078","Album_Name-{deezer_1556+deezer_19916+deezer_21920+deezer_25389+deezer_26400+musico_10430+musico_10431+musico_9703+musico_9704+musico_9965+musico_9966+musico_9967+musico_9969}","deezer_1556+deezer_19916+deezer_21920+deezer_25389+deezer_26400+musico_10430+musico_10431+musico_9703+musico_9704+musico_9965+musico_9966+musico_9967+musico_9969","{The Very Best Of Buddy Holly|The Very Best of Hot Chocolate|The Very Best Of Bobby Goldsboro|The Very Best Of Jimmy Somerville, Bronski Beat & The Communards|The Very Best Of Johnnie Taylor|The Very Best Of|The Very Best Of|The Very Best Of Ed Ames|The Very Best Of Ed Ames|The Very Best Of Herman's Hermits|The Very Best Of Herman's Hermits|The Very Best Of Herman's Hermits|The Very Best Of Cream}","The Very Best Of",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_10045+musico_7657+musico_7658}","deezer_10045+musico_7657+musico_7658","{LEAVE!|Legend|Legend}","Legend",,
"Album_Name","1.0","Album_Name-{deezer_8080+deezer_8081+musico_5786}","deezer_8080+deezer_8081+musico_5786","{Peepshow (Remastered And Expanded)|Peepshow (Remastered And Expanded)|Peepshow (Remastered And Expanded)}","Peepshow (Remastered And Expanded)",,
"Album_Name","1.0","Album_Name-{deezer_14845+deezer_19731+musico_795+musico_796}","deezer_14845+deezer_19731+musico_795+musico_796","{Delirium (Deluxe)|Delirium (Deluxe)|Delirium (Deluxe)|Delirium (Deluxe)}","Delirium (Deluxe)",,
"Album_Name","1.0","Album_Name-{deezer_15883+deezer_17518+musico_2042}","deezer_15883+deezer_17518+musico_2042","{21st Century Breakdown|21st Century Breakdown|21st Century Breakdown}","21st Century Breakdown",,
"Album_Name","0.0","Album_Name-{deezer_15990+musico_8380}","deezer_15990+musico_8380","{Fearless|Feelings}","Feelings",,
"Album_Name","0.5","Album_Name-{deezer_15007+musico_4153+musico_4154+musico_9584}","deezer_15007+musico_4153+musico_4154+musico_9584","{Phantom|Phenomenon|Phenomenon|Phenix}","Phenix",,
"Album_Name","0.0","Album_Name-{deezer_6505+deezer_6506+musico_9809}","deezer_6505+deezer_6506+musico_9809","{20th Century Masters: The Millennium Collection: Best Of Tom T. Hall|20th Century Masters: The Millennium Collection: Best Of Mary Wells|20th Century Masters: The Millennium Collection: Best Of Etta James (Reissue)}","20th Century Masters: The Millennium Collection: Best Of Mary Wells",,
"Album_Name","0.0","Album_Name-{deezer_21422+musico_11115}","deezer_21422+musico_11115","{Versus|Vendetta}","Versus",,
"Album_Name","0.0","Album_Name-{deezer_24346+deezer_5861+musico_9983}","deezer_24346+deezer_5861+musico_9983","{The Best Of Otis Redding|The Best Of 25 Years|The Best Of The Monkees}","The Best Of 25 Years",,
"Album_Name","0.3333333333333333","Album_Name-{deezer_21245+deezer_2774+deezer_2776+musico_8072+musico_8073+musico_9509}","deezer_21245+deezer_2774+deezer_2776+musico_8072+musico_8073+musico_9509","{The Very Best of Frankie Valli & The 4 Seasons|The Very Best Of Guy|The Very Best Of The Velvet Underground|The Very Best of, Volume 2.|The Very Best of, Volume 2.|The Very Best Of Shocking Blue (Part One - The A Sides)}","The Very Best Of Guy",,
"Album_Name","0.0","Album_Name-{deezer_19280+musico_6913}","deezer_19280+musico_6913","{I Wouldn't Be - EP|I Won't Be Home Tonight}","I Wouldn't Be - EP",,
"Album_Name","0.0","Album_Name-{deezer_17866+musico_9377}","deezer_17866+musico_9377","{The Best of Gerald Levert|The Best Of The EMI Years}","The Best of Gerald Levert",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_16147+deezer_8051+musico_4636}","deezer_16147+deezer_8051+musico_4636","{So Tonight That I Might See|Soundtrack To The Apocalypse (Deluxe Version)|So Tonight That I Might See}","So Tonight That I Might See",,
"Album_Name","1.0","Album_Name-{deezer_14735+musico_653}","deezer_14735+musico_653","{DC4|DC4}","DC4",,
"Album_Name","0.46153846153846156","Album_Name-{deezer_15789+deezer_26418+deezer_551+deezer_552+deezer_553+deezer_554+deezer_555+deezer_556+musico_2751+musico_7573+musico_7574+musico_8282+musico_8283}","deezer_15789+deezer_26418+deezer_551+deezer_552+deezer_553+deezer_554+deezer_555+deezer_556+musico_2751+musico_7573+musico_7574+musico_8282+musico_8283","{Digitalova|Diana|Distortion|Distortion|Distortion|Distortion|Distortion|Distortion|Director|Discovery|Discovery|Disco-Fied|Disco-Fied}","Diana",,
"Album_Name","1.0","Album_Name-{deezer_4225+deezer_4226+deezer_4227+deezer_4228+deezer_4229+deezer_4230+musico_2064+musico_2065}","deezer_4225+deezer_4226+deezer_4227+deezer_4228+deezer_4229+deezer_4230+musico_2064+musico_2065","{I Look To You|I Look To You|I Look To You|I Look To You|I Look To You|I Look To You|I Look To You|I Look To You}","I Look To You",,
"Album_Name","1.0","Album_Name-{deezer_14356+deezer_14443+deezer_16102+musico_183+musico_184+musico_185}","deezer_14356+deezer_14443+deezer_16102+musico_183+musico_184+musico_185","{What Makes You Country|What Makes You Country|What Makes You Country|What Makes You Country|What Makes You Country|What Makes You Country}","What Makes You Country",,
"Album_Name","0.6666666666666666","Album_Name-{deezer_4760+musico_10252+musico_10253}","deezer_4760+musico_10252+musico_10253","{Stuck in the Middle with You|Strangers In The Night (Expanded Edition)|Strangers In The Night (Expanded Edition)}","Stuck in the Middle with You",,
"Album_Name","1.0","Album_Name-{deezer_22935+musico_9511}","deezer_22935+musico_9511","{Slim Slo Slider|Slim Slo Slider}","Slim Slo Slider",,
"Album_Name","0.0","Album_Name-{deezer_12817+deezer_9039+musico_2264}","deezer_12817+deezer_9039+musico_2264","{Rock n Roll Jesus|Rock N Roll|Rock N Roll Jesus}","Rock N Roll",,
"Album_Name","1.0","Album_Name-{deezer_16311+deezer_3845+deezer_3846+deezer_7133+deezer_7134+deezer_7135+deezer_7136+deezer_7137+musico_2430+musico_2431}","deezer_16311+deezer_3845+deezer_3846+deezer_7133+deezer_7134+deezer_7135+deezer_7136+deezer_7137+musico_2430+musico_2431","{Every Second Counts|Every Second Counts|Every Second Counts|Every Second Counts|Every Second Counts|Every Second Counts|Every Second Counts|Every Second Counts|Every Second Counts|Every Second Counts}","Every Second Counts",,
"Album_Name","1.0","Album_Name-{deezer_15804+deezer_15906+deezer_24933+deezer_9973+musico_1923+musico_1924}","deezer_15804+deezer_15906+deezer_24933+deezer_9973+musico_1923+musico_1924","{BLACKsummers'night (2009)|BLACKsummers'night (2009)|BLACKsummers'night (2009)|BLACKsummers'night (2009)|BLACKsummers'night (2009)|BLACKsummers'night (2009)}","BLACKsummers'night (2009)",,
"Album_Name","1.0","Album_Name-{deezer_14538+deezer_19894+musico_362+musico_363+musico_364}","deezer_14538+deezer_19894+musico_362+musico_363+musico_364","{Flicker (Deluxe)|Flicker (Deluxe)|Flicker (Deluxe)|Flicker (Deluxe)|Flicker (Deluxe)}","Flicker (Deluxe)",,
"Album_Name","0.0","Album_Name-{deezer_25794+deezer_8031+musico_3397+musico_7459}","deezer_25794+deezer_8031+musico_3397+musico_7459","{Be|Beautiful|Believe|Beyond}","Be",,
"Album_Name","0.5714285714285714","Album_Name-{deezer_15280+deezer_15295+deezer_7922+deezer_7923+deezer_7924+deezer_7925+musico_1199}","deezer_15280+deezer_15295+deezer_7922+deezer_7923+deezer_7924+deezer_7925+musico_1199","{Yeezus|Yeezus|Yes|Yes|Yes|Yes|Yeezus}","Yes",,
"Album_Name","0.5833333333333334","Album_Name-{deezer_10533+deezer_21578+deezer_22668+deezer_22786+deezer_22871+deezer_23117+deezer_23371+deezer_4800+musico_9391+musico_9392+musico_9393+musico_9796}","deezer_10533+deezer_21578+deezer_22668+deezer_22786+deezer_22871+deezer_23117+deezer_23371+deezer_4800+musico_9391+musico_9392+musico_9393+musico_9796","{Stand By Your Man|Stand By Your Man: The Very Best Of Tammy Wynette|Stand By Your Man: The Very Best Of Tammy Wynette|Stand By Your Man: The Very Best Of Tammy Wynette|Stand By Your Man|Stand By Your Man: The Very Best Of Tammy Wynette|Stand By Your Man: The Very Best Of Tammy Wynette|Stand By Your Man|Stand By Your Man|Stand By Your Man|Stand By Your Man|Stand By Your Man}","Stand By Your Man",,
"Album_Name","1.0","Album_Name-{deezer_17960+musico_5241}","deezer_17960+musico_5241","{Backstreet Symphony|Backstreet Symphony}","Backstreet Symphony",,
"Album_Name","0.6","Album_Name-{deezer_22489+musico_4169+musico_4170+musico_8334+musico_8335}","deezer_22489+musico_4169+musico_4170+musico_8334+musico_8335","{Aqualung (Special Edition)|Aquarium (Special Edition)|Aquarium (Special Edition)|Aqualung (Special Edition)|Aqualung (Special Edition)}","Aqualung (Special Edition)",,
"Album_Name","1.0","Album_Name-{deezer_10483+deezer_24993+musico_10587}","deezer_10483+deezer_24993+musico_10587","{The Pick Of Destiny|The Pick Of Destiny|The Pick Of Destiny}","The Pick Of Destiny",,
"Album_Name","0.0","Album_Name-{deezer_12615+deezer_2116+musico_11295}","deezer_12615+deezer_2116+musico_11295","{Freedom|Freaks|Fragile}","Freaks",,
"Album_Name","1.0","Album_Name-{deezer_16424+deezer_6668+deezer_6669+deezer_6670+musico_2794}","deezer_16424+deezer_6668+deezer_6669+deezer_6670+musico_2794","{Show Your Bones|Show Your Bones|Show Your Bones|Show Your Bones|Show Your Bones}","Show Your Bones",,
"Album_Name","0.1864406779661017","Album_Name-{deezer_12332+deezer_12815+deezer_14393+deezer_14508+deezer_15297+deezer_1578+deezer_1579+deezer_17010+deezer_17455+deezer_17480+deezer_17486+deezer_18664+deezer_18903+deezer_20680+deezer_26047+deezer_3066+deezer_3967+deezer_3968+deezer_3969+deezer_3970+deezer_3971+deezer_3972+deezer_481+deezer_5353+deezer_5354+deezer_5956+deezer_726+deezer_8377+deezer_8982+deezer_8983+deezer_8984+musico_10942+musico_178+musico_179+musico_238+musico_239+musico_240+musico_3389+musico_3390+musico_3675+musico_4065+musico_4162+musico_4163+musico_4189+musico_4190+musico_4191+musico_4818+musico_524+musico_5762+musico_5845+musico_5850+musico_5851+musico_5852+musico_5853+musico_690+musico_7586+musico_7587+musico_7588+musico_9216}","deezer_12332+deezer_12815+deezer_14393+deezer_14508+deezer_15297+deezer_1578+deezer_1579+deezer_17010+deezer_17455+deezer_17480+deezer_17486+deezer_18664+deezer_18903+deezer_20680+deezer_26047+deezer_3066+deezer_3967+deezer_3968+deezer_3969+deezer_3970+deezer_3971+deezer_3972+deezer_481+deezer_5353+deezer_5354+deezer_5956+deezer_726+deezer_8377+deezer_8982+deezer_8983+deezer_8984+musico_10942+musico_178+musico_179+musico_238+musico_239+musico_240+musico_3389+musico_3390+musico_3675+musico_4065+musico_4162+musico_4163+musico_4189+musico_4190+musico_4191+musico_4818+musico_524+musico_5762+musico_5845+musico_5850+musico_5851+musico_5852+musico_5853+musico_690+musico_7586+musico_7587+musico_7588+musico_9216","{Evolver|Evolver|Evolve|Evolve|Evolve|Evolution|Evolution|Evangeline|Evolution|Evolution|EV3|Evolve|Everything|Evolution|Evolver|Eve-Olution|Eveningland|Eveningland|Eveningland|Eveningland|Eveningland|Eveningland|Evergreen|Everclear|Everclear|Everyday|Evolve|Evilized|Everything!|Everything!|Everything!|Evolver|EVERYBODY|EVERYBODY|Evolve|Evolve|Evolve|Eve-Olution|Eve-Olution|Everyday|Everywhere|Evolution|Evolution|EV3|EV3|EV3|Everything|Everybody|Everything|Everything|Everlasting|Everlasting|Everlasting|Everlasting|EVOL|Evolution|Evolution|Evolution|Evolution}","EV3",,
"Album_Name","1.0","Album_Name-{deezer_10994+deezer_10995+deezer_16403+deezer_16487+deezer_16591+deezer_16611+deezer_16684+deezer_16934+deezer_16996+deezer_17147+deezer_18094+musico_2859+musico_2860+musico_2861+musico_2862+musico_2863+musico_2864+musico_2865+musico_2866}","deezer_10994+deezer_10995+deezer_16403+deezer_16487+deezer_16591+deezer_16611+deezer_16684+deezer_16934+deezer_16996+deezer_17147+deezer_18094+musico_2859+musico_2860+musico_2861+musico_2862+musico_2863+musico_2864+musico_2865+musico_2866","{Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits|Toby Keith 35 Biggest Hits}","Toby Keith 35 Biggest Hits",,
"Album_Name","0.6","Album_Name-{deezer_15293+deezer_19253+musico_332+musico_6244+musico_6245}","deezer_15293+deezer_19253+musico_332+musico_6244+musico_6245","{22|22B3|223|22B3|22B3}","22",,
"Album_Name","1.0","Album_Name-{deezer_26273+musico_4008+musico_4009}","deezer_26273+musico_4008+musico_4009","{It's Dark And Hell Is Hot|It's Dark And Hell Is Hot|It's Dark And Hell Is Hot}","It's Dark And Hell Is Hot",,
"Album_Name","1.0","Album_Name-{deezer_14787+musico_726}","deezer_14787+musico_726","{Late Nights: The Album|Late Nights: The Album}","Late Nights: The Album",,
"Album_Name","1.0","Album_Name-{deezer_16093+deezer_16148+musico_2113+musico_2114+musico_2115}","deezer_16093+deezer_16148+musico_2113+musico_2114+musico_2115","{Finding Beauty In Negative Spaces (Bonus Track Version)|Finding Beauty In Negative Spaces (Bonus Track Version)|Finding Beauty In Negative Spaces (Bonus Track Version)|Finding Beauty In Negative Spaces (Bonus Track Version)|Finding Beauty In Negative Spaces (Bonus Track Version)}","Finding Beauty In Negative Spaces (Bonus Track Version)",,
"Album_Name","1.0","Album_Name-{deezer_14732+musico_650+musico_651}","deezer_14732+musico_650+musico_651","{A Head Full of Dreams|A Head Full of Dreams|A Head Full of Dreams}","A Head Full of Dreams",,
